                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-macos-24.7.1"                                 "CRMATH"                               "20250408"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     312                                      516                  8.1675386658009722E+002                  1.5898720107507458E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999723991325606E-001                  2.3829566341873318E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999723991325606E-001                  2.0992069857706411E-001                  9.9999995841288658E-001                  9.9999966731009327E-001                 -1.4538748816804484E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4538748816804484E+001                 -1.4538748816804484E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6465813646474192E+000                  3.6585689730122311E+000                  2.0587749180757737E+000                  1.4344611434584225E+000                  0.0000000000000000E+000                  1.0048517891501392E+001                 -4.0132061167529383E+000                  5.8873251935673574E+000                  6.0433295467434878E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     313                                      517                  8.5759156990910208E+002                  1.6110613098206839E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999723991325606E-001                  2.4763398834789532E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999763421121945E-001                  2.2010565774377466E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4480580617011467E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4480580617011467E+001                 -1.4480580617011467E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6471397239573036E+000                  3.6531823726292614E+000                  2.0549648992645211E+000                  1.4420811810809271E+000                  0.0000000000000000E+000                  1.0065998263406092E+001                 -3.9991082769201562E+000                  5.8909603780374233E+000                  6.0432900272557410E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        3 
                                     314                                      514                  9.0047115840455717E+002                  1.6322506088906221E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999743706223776E-001                  2.5720155265304717E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999747211918266E-001                  2.2960277225712522E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4421065736171320E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4421065736171322E+001                 -1.4421065736171320E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6476255698707081E+000                  3.6473525131533235E+000                  2.0510782776997427E+000                  1.4498544242104838E+000                  0.0000000000000000E+000                  1.0083991934175934E+001                 -3.9845837043781143E+000                  5.8946914001065434E+000                  6.0432499852467281E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        3 
                                     315                                      515                  9.4549472632478523E+002                  1.6534399079605602E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999743706223776E-001                  2.6711518829826592E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999755193800599E-001                  2.3941512556375585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4360125322602194E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4360125322602194E+001                 -1.4360125322602194E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6482451247309138E+000                  3.6418881615676773E+000                  2.0471069921865079E+000                  1.4577969952369534E+000                  0.0000000000000000E+000                  1.0102522045074815E+001                 -3.9696163499674948E+000                  5.8985248380219817E+000                  6.0432093659163943E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        3 
                                     316                                      517                  9.9276947264102455E+002                  1.6746292070304982E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999743706223776E-001                  2.7732309954024853E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999783136020115E-001                  2.4947607301054944E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4297823478423036E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4297823478423036E+001                 -1.4297823478423036E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6487654776597402E+000                  3.6358821167309814E+000                  2.0430632639105077E+000                  1.4658844517889540E+000                  0.0000000000000000E+000                  1.0121582140016143E+001                 -3.9542089998773369E+000                  5.9024573668867317E+000                  6.0431682523010744E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     317                                      518                  1.0424079562730758E+003                  1.6958185061004365E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999763421121945E-001                  2.8802146126434036E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999770777284858E-001                  2.6245918631490212E-001                  9.9999994455084884E-001                  9.9999966731009327E-001                 -1.4234125908709158E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4234125908709158E+001                 -1.4234125908709158E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6493413118409435E+000                  3.6299485950238779E+000                  2.0389448346945493E+000                  1.4741213102208708E+000                  0.0000000000000000E+000                  1.0141186159862555E+001                 -3.9383516796633811E+000                  5.9064926355232572E+000                  6.0431266068262535E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     318                                      516                  1.0945283640867297E+003                  1.7170078051703745E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999763421121945E-001                  2.9879699463757081E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999778317038213E-001                  2.7055111424985323E-001                  9.9999995841288658E-001                  9.9999983365454659E-001                 -1.4169058603172941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4169058603172941E+001                 -1.4169058603172941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6498807667260484E+000                  3.6237337372446561E+000                  2.0347584960347276E+000                  1.4824939875405148E+000                  0.0000000000000000E+000                  1.0161335127187435E+001                 -3.9220427034150513E+000                  5.9106300105300855E+000                  6.0430844200204648E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     319                                      518                  1.1492547922910662E+003                  1.7381971042403126E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999783136020115E-001                  3.1013687965969328E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999785424280563E-001                  2.8239624770984201E-001                  9.9999994455084884E-001                  9.9999966731009327E-001                 -1.4102578331046796E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4102578331046796E+001                 -1.4102578331046796E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6504872931254790E+000                  3.6176476836043614E+000                  2.0305024164157195E+000                  1.4910061467785301E+000                  0.0000000000000000E+000                  1.0182044342135841E+001                 -3.9052714977152250E+000                  5.9148737816372829E+000                  6.0430416172962143E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     320                                      517                  1.2067175419056196E+003                  1.7593864033102506E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999783136020115E-001                  3.2182724550216862E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999793259341452E-001                  2.9520259856475350E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4034719320647937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4034719320647937E+001                 -1.4034719320647937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6510418198799508E+000                  3.6112333936595555E+000                  2.0261862179343728E+000                  1.4996385437412241E+000                  0.0000000000000000E+000                  1.0203312986685001E+001                 -3.8880377993312218E+000                  5.9192228716955109E+000                  6.0429981923028442E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     321                                      518                  1.2670534290009005E+003                  1.7805757023801889E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999783136020115E-001                  3.3387802103300729E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999800042697484E-001                  3.0810019121263749E-001                  9.9999994455084884E-001                  9.9999966731009327E-001                 -1.3965400519887135E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3965400519887135E+001                 -1.3965400519887135E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6517122083507387E+000                  3.6051521077297752E+000                  2.0218047980279064E+000                  1.5084013835541570E+000                  0.0000000000000000E+000                  1.0225163958862801E+001                 -3.8703264993415414E+000                  5.9236843383300037E+000                  6.0429540388076930E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        3 
                                     322                                      525                  1.3304061104509458E+003                  1.8017650014501270E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999802850918329E-001                  3.4615261208909781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999807383741390E-001                  3.2092388316941522E-001                  1.0000000000000000E+000                  9.9999999997455802E-001                 -1.3894654322833945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3894654322833945E+001                 -1.3894654322833945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6523315676950632E+000                  3.5987587757856634E+000                  2.0173694133672027E+000                  1.5172721528755639E+000                  0.0000000000000000E+000                  1.0247596516699094E+001                 -3.8521375155709969E+000                  5.9282572953542498E+000                  6.0429091469462448E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     323                                      524                  1.3969264259734930E+003                  1.8229543005200650E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999812708367430E-001                  3.5882436949466912E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999813292006512E-001                  3.3369088656390128E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3822452113175315E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3822452113175315E+001                 -1.3822452113175315E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6529839223834135E+000                  3.5923932976722002E+000                  2.0128819649337699E+000                  1.5262470497424301E+000                  0.0000000000000000E+000                  1.0270622318653858E+001                 -3.8334631190174471E+000                  5.9329451991999749E+000                  6.0428634408553328E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     324                                      526                  1.4667727572721676E+003                  1.8441435995900031E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999812708367419E-001                  3.7179556840761130E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999820185275423E-001                  3.4641028388382256E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3748786595714135E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3748786595714135E+001                 -1.3748786595714135E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6536360019881244E+000                  3.5859362175587481E+000                  2.0083492656676216E+000                  1.5353124482747267E+000                  0.0000000000000000E+000                  1.0294248396030316E+001                 -3.8142987077012771E+000                  5.9377500910004981E+000                  6.0428168491354506E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     325                                      525                  1.5401114051357761E+003                  1.8653328986599413E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999822565816510E-001                  3.8510643442216791E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999827252128792E-001                  3.5912001769212620E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3673621097464325E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3673621097464325E+001                 -1.3673621097464325E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6543256798413668E+000                  3.5795449493437577E+000                  2.0037742758536421E+000                  1.5444624279026857E+000                  0.0000000000000000E+000                  1.0318487632381405E+001                 -3.7946362231953992E+000                  5.9426761859423243E+000                  6.0427692633494290E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     326                                      531                  1.6171169853925651E+003                  1.8865221977298792E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999822565816499E-001                  3.9879701023736380E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999834034015522E-001                  3.7269931856296890E-001                  9.9999995841288669E-001                  9.9999983365454670E-001                 -1.3596946955314678E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3596946955314678E+001                 -1.3596946955314678E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6550112269885506E+000                  3.5730678401130525E+000                  1.9991646269439223E+000                  1.5536817257221254E+000                  0.0000000000000000E+000                  1.0343346857549980E+001                 -3.7744716772904923E+000                  5.9477258378313440E+000                  6.0427206346601947E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     327                                      529                  1.6979728446621932E+003                  1.9077114967998174E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999822565816510E-001                  4.1294114692872058E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999852138163758E-001                  3.8978259466330217E-001                  9.9999995841288680E-001                  9.9999966731009349E-001                 -1.3518776384675117E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3518776384675117E+001                 -1.3518776384675117E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6556564414514434E+000                  3.5663838310003850E+000                  1.9945321934618025E+000                  1.5629465926863644E+000                  0.0000000000000000E+000                  1.0368828307294741E+001                 -3.7538042780094494E+000                  5.9529000685348930E+000                  6.0426709572954884E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     328                                      530                  1.7828714968953032E+003                  1.9289007958697555E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999842280714668E-001                  4.2734386363538585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999845647106145E-001                  4.0223896091753408E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3439080982408932E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3439080982408932E+001                 -1.3439080982408932E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6563129441411659E+000                  3.5597109648375018E+000                  1.9898827550009164E+000                  1.5722454696081372E+000                  0.0000000000000000E+000                  1.0394942209624450E+001                 -3.7326284341077240E+000                  5.9582028192074343E+000                  6.0426201685387149E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
                                     329                                      528                  1.8720150817400686E+003                  1.9500900949396935E+000                  1.3000000000000000E+001                  3.4412449262667508E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999842280714679E-001                  4.4219131738281786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999861995612838E-001                  4.1985568217887287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3357764505441416E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3357764505441416E+001                 -1.3357764505441416E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6570619336556320E+000                  3.5533761525628060E+000                  1.9852173698346363E+000                  1.5815762399406970E+000                  0.0000000000000000E+000                  1.0421712848891996E+001                 -3.7109297658927276E+000                  5.9636429102099315E+000                  6.0425681285452448E-001                  8.6796662376922862E-001                  1.2510550794973145E+000                  7.3599999999999999E-001                  2.4997339496852575E-001                  2.4464774663588294E-003                  6.6579710144819620E-003                  2.4464774663588286E-003                  6.6579710144819611E-003                  9.5679999999999961E+000                  3.2496541345908345E+000                                        0                                        4 
